pid	rank	img_idx	img_label	score	path
0778	4	6289	0345	0.347191	
0778	5	11914	1057	0.346558	
0778	6	4234	0155	0.345930	
0778	7	6892	0447	0.344806	
0778	8	9763	0763	0.344141	
0778	9	7316	0495	0.343414	
0778	10	7577	0526	0.342502	
0819	1	7015	0461	0.336304	
0819	2	7013	0461	0.331329	
0819	3	7012	0461	0.323545	
0819	4	2400	0000	0.323499	
0819	5	7288	0493	0.323171	
0819	6	7009	0461	0.321495	
0819	7	5923	0294	0.321380	
0819	8	9696	0753	0.318783	
0819	9	4429	0182	0.317988	
0819	10	8976	0695	0.316316	
0910	1	11973	1062	0.370916	
0910	2	7809	0561	0.358028	
0910	3	11330	0968	0.357682	
0910	4	7009	0461	0.355052	
0910	5	4959	0220	0.351548	
0910	6	6638	0396	0.351497	
0910	7	7375	0502	0.351132	
0910	8	14448	1319	0.350404	
0910	9	13119	1181	0.346745	
0910	10	13269	1192	0.346539	
0913	1	12867	1153	0.369988	
0913	2	8670	0672	0.360618	
0913	3	8685	0672	0.357994	
0913	4	9325	0725	0.356383	
0913	5	14967	1376	0.356182	
0913	6	4584	0189	0.356086	
0913	7	9313	0723	0.356069	
0913	8	14336	1310	0.353338	
0913	9	9182	0720	0.351210	
0913	10	8681	0672	0.350658	
0966	1	8381	0626	0.335650	
0966	2	8392	0626	0.330329	
0966	3	8380	0626	0.328142	
0966	4	8388	0626	0.324279	
0966	5	7012	0461	0.319010	
0966	6	8391	0626	0.318932	
0966	7	7884	0574	0.315914	
0966	8	7911	0577	0.315720	
0966	9	13818	1256	0.313945	
0966	10	8768	0684	0.313415	
0996	1	3295	0051	0.361012	
0996	2	13624	1229	0.358573	
0996	3	10761	0889	0.357772	
0996	4	12233	1083	0.356413	
0996	5	5562	0270	0.355753	
0996	6	8424	0631	0.355024	
0996	7	14719	1354	0.354302	
0996	8	12234	1083	0.353607	
0996	9	15232	1403	0.352387	
0996	10	13347	1203	0.351849	
1084	1	4162	0147	0.389720	
1084	2	4161	0147	0.380101	
1084	3	10035	0789	0.379284	
1084	4	4166	0147	0.378315	
1084	5	7644	0533	0.378071	
1084	6	10225	0808	0.375276	
1084	7	13491	1215	0.374835	
1084	8	4160	0147	0.371376	
1084	9	10344	0817	0.370281	
1084	10	10036	0789	0.369762	
1148	1	12783	1148	0.342954	
1148	2	8700	0678	0.339535	
1148	3	12781	1148	0.336719	
1148	4	8706	0678	0.332033	
1148	5	11934	1059	0.331604	
1148	6	12788	1148	0.329849	
1148	7	4678	0198	0.329345	
1148	8	4516	0186	0.328470	
1148	9	12767	1148	0.328378	
1148	10	8699	0678	0.327841	
1161	1	9763	0763	0.361733	
1161	2	11914	1057	0.354422	
1161	3	6891	0447	0.351022	
1161	4	9927	0778	0.350758	
1161	5	6289	0345	0.349651	
1161	6	3986	0133	0.349438	
1161	7	7577	0526	0.348553	
1161	8	6892	0447	0.346395	
1161	9	4137	0146	0.345367	
1161	10	9944	0778	0.344534	
1187	1	11119	0934	0.354902	
1187	2	7288	0493	0.336351	
1187	3	8976	0695	0.330298	
1187	4	13818	1256	0.329667	
1187	5	7085	0469	0.329238	
1187	6	15381	1425	0.328264	
1187	7	13435	1212	0.327902	
1187	8	11118	0934	0.326418	
1187	9	14279	1302	0.325238	
1187	10	15376	1425	0.325061	
1233	1	2993	0016	0.340087	
1233	2	8259	0610	0.337032	
1233	3	7884	0574	0.332821	
1233	4	13658	1233	0.326675	
1233	5	4469	0183	0.325920	
1233	6	11408	0983	0.324862	
1233	7	11967	1061	0.324456	
1233	8	14395	1314	0.323549	
1233	9	5626	0271	0.323001	
1233	10	13617	1228	0.321905	
1236	1	12867	1153	0.389766	
1236	2	9218	0721	0.375365	
1236	3	9997	0786	0.369804	
1236	4	8670	0672	0.368660	
1236	5	9240	0721	0.368189	
1236	6	13479	1214	0.365430	
1236	7	10002	0786	0.364843	
1236	8	9288	0723	0.364426	
1236	9	9182	0720	0.363752	
1236	10	5831	0289	0.363484	
1262	1	8700	0678	0.366068	
1262	2	8713	0678	0.357054	
1262	3	14862	1362	0.353546	
1262	4	8706	0678	0.353442	
1262	5	8699	0678	0.350331	
1262	6	15348	1423	0.349261	
1262	7	14959	1375	0.347422	
1262	8	5525	0265	0.347193	
1262	9	4678	0198	0.346877	
1262	10	8712	0678	0.346840	
1265	1	8700	0678	0.366601	
1265	2	8713	0678	0.357335	
1265	3	8699	0678	0.354920	
1265	4	8706	0678	0.352125	
1265	5	14862	1362	0.347122	
1265	6	8712	0678	0.346972	
1265	7	5525	0265	0.346832	
1265	8	4678	0198	0.345685	
1265	9	4694	0198	0.344328	
1265	10	15348	1423	0.340823	
1324	1	9944	0778	0.347926	
1324	2	4137	0146	0.344421	
1324	3	7577	0526	0.343874	
1324	4	9943	0778	0.342324	
1324	5	3986	0133	0.341917	
1324	6	11914	1057	0.341828	
1324	7	9927	0778	0.341048	
1324	8	8886	0691	0.340504	
1324	9	7316	0495	0.340054	
1324	10	9941	0778	0.339634	
1351	1	13788	1251	0.376252	
1351	2	13793	1251	0.375443	
1351	3	13794	1251	0.367450	
1351	4	3053	0019	0.365199	
1351	5	4507	0186	0.362833	
1351	6	4516	0186	0.362721	
1351	7	5797	0286	0.359147	
1351	8	14702	1351	0.357886	
1351	9	14267	1301	0.357175	
1351	10	14269	1301	0.357094	
1395	1	3556	0080	0.348097	
1395	2	11698	1026	0.345714	
1395	3	13443	1212	0.340987	
1395	4	2993	0016	0.340601	
1395	5	13434	1212	0.340518	
1395	6	11104	0932	0.339684	
1395	7	11967	1061	0.338939	
1395	8	2203	0000	0.338334	
1395	9	11475	0993	0.337285	
1395	10	8253	0610	0.335552	
1438	1	4318	0161	0.350307	
1438	2	4429	0182	0.349309	
1438	3	5749	0284	0.347275	
1438	4	5734	0284	0.343970	
1438	5	5757	0284	0.337694	
1438	6	7968	0580	0.337203	
1438	7	4426	0182	0.336584	
1438	8	15449	1438	0.334476	
1438	9	11119	0934	0.334134	
1438	10	14743	1355	0.333648	
1444	1	2993	0016	0.359376	
1444	2	8259	0610	0.355762	
1444	3	11408	0983	0.348235	
1444	4	13658	1233	0.346218	
1444	5	13617	1228	0.345329	
1444	6	14364	1311	0.344095	
1444	7	7884	0574	0.342867	
1444	8	11967	1061	0.342442	
1444	9	14357	1311	0.341920	
1444	10	12717	1144	0.341893	
1477	1	11104	0932	0.358147	
1477	2	2203	0000	0.354706	
1477	3	6672	0405	0.354695	
1477	4	13163	1184	0.354434	
1477	5	14713	1352	0.351890	
1477	6	6487	0372	0.350902	
1477	7	13462	1212	0.350382	
1477	8	11809	1042	0.349230	
1477	9	9763	0763	0.347224	
1477	10	14495	1323	0.346867	
1498	1	8700	0678	0.381975	
1498	2	5797	0286	0.373846	
1498	3	14862	1362	0.370451	
1498	4	8699	0678	0.367974	
1498	5	10858	0909	0.364904	
1498	6	10453	0829	0.362864	
1498	7	15857	1498	0.362196	
1498	8	15880	1498	0.359229	
1498	9	5525	0265	0.359019	
1498	10	8706	0678	0.358941	
