pid	rank	img_idx	img_label	score	path
0213	5	7155	0476	0.341501	data\market1501/bounding_box_test\0476_c5s1_124595_01.jpg
0213	6	12857	1151	0.340711	data\market1501/bounding_box_test\1151_c5s3_009940_03.jpg
0213	7	3556	0080	0.339698	data\market1501/bounding_box_test\0080_c4s1_016926_02.jpg
0213	8	13186	1185	0.339483	data\market1501/bounding_box_test\1185_c6s3_030842_01.jpg
0213	9	6808	0428	0.339008	data\market1501/bounding_box_test\0428_c5s1_104948_04.jpg
0213	10	11094	0932	0.338433	data\market1501/bounding_box_test\0932_c3s2_121344_03.jpg
0230	1	1847	0000	0.350808	data\market1501/bounding_box_test\0000_c4s5_026529_05.jpg
0230	2	4281	0156	0.340761	data\market1501/bounding_box_test\0156_c5s1_051776_03.jpg
0230	3	5655	0275	0.338526	data\market1501/bounding_box_test\0275_c1s1_060281_02.jpg
0230	4	4280	0156	0.328815	data\market1501/bounding_box_test\0156_c5s1_051626_01.jpg
0230	5	1462	0000	0.327731	data\market1501/bounding_box_test\0000_c3s3_044378_02.jpg
0230	6	5153	0230	0.325229	data\market1501/bounding_box_test\0230_c6s1_047626_01.jpg
0230	7	5150	0230	0.324481	data\market1501/bounding_box_test\0230_c5s1_047551_01.jpg
0230	8	1960	0000	0.324146	data\market1501/bounding_box_test\0000_c5s1_000426_03.jpg
0230	9	2055	0000	0.323589	data\market1501/bounding_box_test\0000_c5s1_098873_03.jpg
0230	10	5148	0230	0.323381	data\market1501/bounding_box_test\0230_c5s1_047501_01.jpg
0258	1	13625	1229	0.360481	data\market1501/bounding_box_test\1229_c3s3_014928_05.jpg
0258	2	12233	1083	0.353509	data\market1501/bounding_box_test\1083_c6s3_007767_02.jpg
0258	3	13624	1229	0.353132	data\market1501/bounding_box_test\1229_c3s3_014903_06.jpg
0258	4	13642	1229	0.350772	data\market1501/bounding_box_test\1229_c6s3_038567_03.jpg
0258	5	5788	0286	0.350490	data\market1501/bounding_box_test\0286_c5s1_067623_01.jpg
0258	6	12234	1083	0.349603	data\market1501/bounding_box_test\1083_c6s3_007817_01.jpg
0258	7	11002	0923	0.346316	data\market1501/bounding_box_test\0923_c3s2_115069_04.jpg
0258	8	3925	0128	0.345118	data\market1501/bounding_box_test\0128_c3s3_077819_05.jpg
0258	9	13368	1205	0.344246	data\market1501/bounding_box_test\1205_c3s3_071969_05.jpg
0258	10	13347	1203	0.343809	data\market1501/bounding_box_test\1203_c3s3_072094_05.jpg
0286	1	10453	0829	0.376974	data\market1501/bounding_box_test\0829_c6s2_099093_01.jpg
0286	2	8700	0678	0.375927	data\market1501/bounding_box_test\0678_c1s3_063526_02.jpg
0286	3	5797	0286	0.374972	data\market1501/bounding_box_test\0286_c6s1_067526_02.jpg
0286	4	4516	0186	0.370768	data\market1501/bounding_box_test\0186_c6s1_035426_02.jpg
0286	5	13791	1251	0.362103	data\market1501/bounding_box_test\1251_c5s3_029140_05.jpg
0286	6	8699	0678	0.356189	data\market1501/bounding_box_test\0678_c1s3_063451_02.jpg
0286	7	13284	1195	0.355202	data\market1501/bounding_box_test\1195_c6s3_032367_01.jpg
0286	8	4507	0186	0.355085	data\market1501/bounding_box_test\0186_c2s1_039826_02.jpg
0286	9	10954	0918	0.355011	data\market1501/bounding_box_test\0918_c6s2_109268_02.jpg
0286	10	14862	1362	0.354997	data\market1501/bounding_box_test\1362_c5s3_053365_01.jpg
0316	1	2993	0016	0.326798	data\market1501/bounding_box_test\0016_c1s1_001351_03.jpg
0316	2	9511	0736	0.317633	data\market1501/bounding_box_test\0736_c1s4_024056_01.jpg
0316	3	14279	1302	0.317567	data\market1501/bounding_box_test\1302_c1s6_044721_01.jpg
0316	4	13430	1212	0.315881	data\market1501/bounding_box_test\1212_c1s5_050916_01.jpg
0316	5	13144	1182	0.315347	data\market1501/bounding_box_test\1182_c5s3_015290_01.jpg
0316	6	6920	0452	0.314816	data\market1501/bounding_box_test\0452_c1s2_067821_03.jpg
0316	7	5408	0260	0.313198	data\market1501/bounding_box_test\0260_c5s1_105223_01.jpg
0316	8	11698	1026	0.313160	data\market1501/bounding_box_test\1026_c1s6_038871_01.jpg
0316	9	2203	0000	0.312432	data\market1501/bounding_box_test\0000_c5s2_093077_01.jpg
0316	10	8949	0693	0.310502	data\market1501/bounding_box_test\0693_c6s2_045393_02.jpg
0329	1	13625	1229	0.355764	data\market1501/bounding_box_test\1229_c3s3_014928_05.jpg
0329	2	3925	0128	0.355404	data\market1501/bounding_box_test\0128_c3s3_077819_05.jpg
0329	3	13624	1229	0.353781	data\market1501/bounding_box_test\1229_c3s3_014903_06.jpg
0329	4	13642	1229	0.353323	data\market1501/bounding_box_test\1229_c6s3_038567_03.jpg
0329	5	13347	1203	0.353092	data\market1501/bounding_box_test\1203_c3s3_072094_05.jpg
0329	6	12233	1083	0.352470	data\market1501/bounding_box_test\1083_c6s3_007767_02.jpg
0329	7	13639	1229	0.352347	data\market1501/bounding_box_test\1229_c5s3_015615_04.jpg
0329	8	8733	0680	0.351643	data\market1501/bounding_box_test\0680_c2s2_046087_01.jpg
0329	9	3929	0128	0.350301	data\market1501/bounding_box_test\0128_c5s3_078387_01.jpg
0329	10	6368	0355	0.347501	data\market1501/bounding_box_test\0355_c3s1_081542_03.jpg
0431	1	13639	1229	0.355315	data\market1501/bounding_box_test\1229_c5s3_015615_04.jpg
0431	2	13625	1229	0.350314	data\market1501/bounding_box_test\1229_c3s3_014928_05.jpg
0431	3	12233	1083	0.346960	data\market1501/bounding_box_test\1083_c6s3_007767_02.jpg
0431	4	13624	1229	0.344867	data\market1501/bounding_box_test\1229_c3s3_014903_06.jpg
0431	5	13347	1203	0.339486	data\market1501/bounding_box_test\1203_c3s3_072094_05.jpg
0431	6	10800	0899	0.337110	data\market1501/bounding_box_test\0899_c1s4_049681_05.jpg
0431	7	11493	0996	0.335537	data\market1501/bounding_box_test\0996_c3s3_006837_03.jpg
0431	8	5788	0286	0.334871	data\market1501/bounding_box_test\0286_c5s1_067623_01.jpg
0431	9	11183	0949	0.332180	data\market1501/bounding_box_test\0949_c3s2_119344_02.jpg
0431	10	13618	1229	0.331682	data\market1501/bounding_box_test\1229_c1s5_041191_02.jpg
0465	1	11727	1028	0.353255	data\market1501/bounding_box_test\1028_c2s2_152277_01.jpg
0465	2	7968	0580	0.346488	data\market1501/bounding_box_test\0580_c5s3_100462_01.jpg
0465	3	3326	0058	0.343287	data\market1501/bounding_box_test\0058_c4s1_006401_01.jpg
0465	4	13385	1208	0.341857	data\market1501/bounding_box_test\1208_c1s5_038941_03.jpg
0465	5	3260	0049	0.341299	data\market1501/bounding_box_test\0049_c5s1_005576_02.jpg
0465	6	5745	0284	0.341000	data\market1501/bounding_box_test\0284_c3s1_067692_01.jpg
0465	7	4318	0161	0.340331	data\market1501/bounding_box_test\0161_c1s1_030926_01.jpg
0465	8	5757	0284	0.339972	data\market1501/bounding_box_test\0284_c6s1_068251_01.jpg
0465	9	5751	0284	0.339420	data\market1501/bounding_box_test\0284_c6s1_062826_01.jpg
0465	10	14448	1319	0.339006	data\market1501/bounding_box_test\1319_c3s3_046078_01.jpg
0471	1	4280	0156	0.327141	data\market1501/bounding_box_test\0156_c5s1_051626_01.jpg
0471	2	13835	1259	0.325543	data\market1501/bounding_box_test\1259_c1s5_047441_01.jpg
0471	3	6909	0448	0.322432	data\market1501/bounding_box_test\0448_c3s1_122458_01.jpg
0471	4	3693	0094	0.320738	data\market1501/bounding_box_test\0094_c1s1_021451_01.jpg
0471	5	13372	1207	0.319467	data\market1501/bounding_box_test\1207_c1s5_038941_04.jpg
0471	6	3692	0094	0.318874	data\market1501/bounding_box_test\0094_c1s1_021376_01.jpg
0471	7	4281	0156	0.318810	data\market1501/bounding_box_test\0156_c5s1_051776_03.jpg
0471	8	7141	0474	0.314952	data\market1501/bounding_box_test\0474_c1s2_049996_02.jpg
0471	9	4282	0156	0.314530	data\market1501/bounding_box_test\0156_c5s1_051801_03.jpg
0471	10	7560	0523	0.312945	data\market1501/bounding_box_test\0523_c1s2_071346_04.jpg
0474	1	4280	0156	0.349920	data\market1501/bounding_box_test\0156_c5s1_051626_01.jpg
0474	2	3692	0094	0.346390	data\market1501/bounding_box_test\0094_c1s1_021376_01.jpg
0474	3	11330	0968	0.340542	data\market1501/bounding_box_test\0968_c3s2_131269_01.jpg
0474	4	8663	0671	0.339756	data\market1501/bounding_box_test\0671_c4s3_058029_02.jpg
0474	5	6909	0448	0.339511	data\market1501/bounding_box_test\0448_c3s1_122458_01.jpg
0474	6	10604	0861	0.337646	data\market1501/bounding_box_test\0861_c2s2_105182_02.jpg
0474	7	7223	0488	0.335781	data\market1501/bounding_box_test\0488_c5s1_127695_02.jpg
0474	8	8013	0583	0.335098	data\market1501/bounding_box_test\0583_c5s2_013105_03.jpg
0474	9	10757	0888	0.333701	data\market1501/bounding_box_test\0888_c2s2_106732_01.jpg
0474	10	4282	0156	0.333448	data\market1501/bounding_box_test\0156_c5s1_051801_03.jpg
0479	1	7785	0560	0.348777	data\market1501/bounding_box_test\0560_c5s2_002383_01.jpg
0479	2	11330	0968	0.343575	data\market1501/bounding_box_test\0968_c3s2_131269_01.jpg
0479	3	3692	0094	0.335416	data\market1501/bounding_box_test\0094_c1s1_021376_01.jpg
0479	4	13544	1224	0.333630	data\market1501/bounding_box_test\1224_c5s3_014440_03.jpg
0479	5	7222	0488	0.333314	data\market1501/bounding_box_test\0488_c5s1_127695_01.jpg
0479	6	7160	0478	0.333312	data\market1501/bounding_box_test\0478_c3s1_135783_02.jpg
0479	7	10757	0888	0.332690	data\market1501/bounding_box_test\0888_c2s2_106732_01.jpg
0479	8	7181	0479	0.332639	data\market1501/bounding_box_test\0479_c5s1_125520_01.jpg
0479	9	10604	0861	0.331072	data\market1501/bounding_box_test\0861_c2s2_105182_02.jpg
0479	10	8448	0632	0.330711	data\market1501/bounding_box_test\0632_c1s3_042126_01.jpg
0498	1	5797	0286	0.371253	data\market1501/bounding_box_test\0286_c6s1_067526_02.jpg
0498	2	4516	0186	0.369001	data\market1501/bounding_box_test\0186_c6s1_035426_02.jpg
0498	3	4507	0186	0.367342	data\market1501/bounding_box_test\0186_c2s1_039826_02.jpg
0498	4	3057	0019	0.366657	data\market1501/bounding_box_test\0019_c6s4_002527_02.jpg
0498	5	13791	1251	0.365814	data\market1501/bounding_box_test\1251_c5s3_029140_05.jpg
0498	6	5775	0286	0.364701	data\market1501/bounding_box_test\0286_c1s1_067631_01.jpg
0498	7	13788	1251	0.361273	data\market1501/bounding_box_test\1251_c3s3_028478_02.jpg
0498	8	5788	0286	0.355864	data\market1501/bounding_box_test\0286_c5s1_067623_01.jpg
0498	9	4380	0171	0.354764	data\market1501/bounding_box_test\0171_c4s1_035626_01.jpg
0498	10	5786	0286	0.354681	data\market1501/bounding_box_test\0286_c3s1_066967_02.jpg
0521	1	7968	0580	0.349217	data\market1501/bounding_box_test\0580_c5s3_100462_01.jpg
0521	2	13385	1208	0.348952	data\market1501/bounding_box_test\1208_c1s5_038941_03.jpg
0521	3	7989	0582	0.343365	data\market1501/bounding_box_test\0582_c5s2_013105_02.jpg
0521	4	6419	0363	0.342012	data\market1501/bounding_box_test\0363_c5s1_090548_01.jpg
0521	5	7310	0495	0.341130	data\market1501/bounding_box_test\0495_c3s2_021887_03.jpg
0521	6	7519	0521	0.338098	data\market1501/bounding_box_test\0521_c1s5_017311_01.jpg
0521	7	5632	0274	0.337077	data\market1501/bounding_box_test\0274_c1s1_069731_01.jpg
0521	8	5948	0295	0.336699	data\market1501/bounding_box_test\0295_c5s1_067298_02.jpg
0521	9	7194	0487	0.335619	data\market1501/bounding_box_test\0487_c1s2_054596_01.jpg
0521	10	7537	0521	0.333024	data\market1501/bounding_box_test\0521_c4s5_014754_06.jpg
0562	1	11119	0934	0.349501	data\market1501/bounding_box_test\0934_c6s2_115693_05.jpg
0562	2	2203	0000	0.343660	data\market1501/bounding_box_test\0000_c5s2_093077_01.jpg
0562	3	7100	0469	0.338716	data\market1501/bounding_box_test\0469_c5s1_141920_01.jpg
0562	4	5072	0228	0.337828	data\market1501/bounding_box_test\0228_c2s1_057521_02.jpg
0562	5	6487	0372	0.336314	data\market1501/bounding_box_test\0372_c3s1_088417_01.jpg
0562	6	10117	0797	0.335631	data\market1501/bounding_box_test\0797_c6s2_103518_05.jpg
0562	7	13430	1212	0.332744	data\market1501/bounding_box_test\1212_c1s5_050916_01.jpg
0562	8	1557	0000	0.331837	data\market1501/bounding_box_test\0000_c4s1_036576_01.jpg
0562	9	9741	0763	0.328902	data\market1501/bounding_box_test\0763_c1s4_017956_01.jpg
0562	10	12058	1065	0.328847	data\market1501/bounding_box_test\1065_c5s2_148524_04.jpg
0585	1	5735	0284	0.377512	data\market1501/bounding_box_test\0284_c1s1_062606_01.jpg
0585	2	9100	0715	0.375591	data\market1501/bounding_box_test\0715_c1s3_073631_02.jpg
0585	3	5749	0284	0.373679	data\market1501/bounding_box_test\0284_c5s1_068323_01.jpg
0585	4	1761	0000	0.370949	data\market1501/bounding_box_test\0000_c4s4_049185_01.jpg
0585	5	5757	0284	0.367128	data\market1501/bounding_box_test\0284_c6s1_068251_01.jpg
0585	6	6587	0388	0.366085	data\market1501/bounding_box_test\0388_c1s3_027401_01.jpg
0585	7	6876	0447	0.363614	data\market1501/bounding_box_test\0447_c1s2_038971_01.jpg
0585	8	14756	1356	0.363565	data\market1501/bounding_box_test\1356_c3s3_040903_01.jpg
0585	9	11119	0934	0.363336	data\market1501/bounding_box_test\0934_c6s2_115693_05.jpg
0585	10	9118	0715	0.362830	data\market1501/bounding_box_test\0715_c6s2_053368_01.jpg
0591	1	8700	0678	0.369688	data\market1501/bounding_box_test\0678_c1s3_063526_02.jpg
0591	2	4507	0186	0.355718	data\market1501/bounding_box_test\0186_c2s1_039826_02.jpg
0591	3	4694	0198	0.350212	data\market1501/bounding_box_test\0198_c6s1_039951_03.jpg
0591	4	5795	0286	0.349577	data\market1501/bounding_box_test\0286_c6s1_067476_01.jpg
0591	5	14262	1301	0.349206	data\market1501/bounding_box_test\1301_c1s5_057866_03.jpg
0591	6	10528	0845	0.348516	data\market1501/bounding_box_test\0845_c3s2_107303_03.jpg
0591	7	4620	0192	0.347219	data\market1501/bounding_box_test\0192_c6s1_036826_02.jpg
0591	8	8699	0678	0.346984	data\market1501/bounding_box_test\0678_c1s3_063451_02.jpg
0591	9	5791	0286	0.344896	data\market1501/bounding_box_test\0286_c6s1_063201_01.jpg
0591	10	7482	0514	0.344681	data\market1501/bounding_box_test\0514_c5s1_141845_01.jpg
0732	1	8259	0610	0.321899	data\market1501/bounding_box_test\0610_c6s2_011968_01.jpg
0732	2	7884	0574	0.320335	data\market1501/bounding_box_test\0574_c5s2_081702_04.jpg
0732	3	2993	0016	0.319562	data\market1501/bounding_box_test\0016_c1s1_001351_03.jpg
0732	4	4469	0183	0.317753	data\market1501/bounding_box_test\0183_c5s1_044376_03.jpg
0732	5	5626	0271	0.312423	data\market1501/bounding_box_test\0271_c6s1_059226_04.jpg
0732	6	7012	0461	0.311451	data\market1501/bounding_box_test\0461_c1s2_067821_01.jpg
0732	7	11408	0983	0.311138	data\market1501/bounding_box_test\0983_c1s4_064786_03.jpg
0732	8	9864	0771	0.309096	data\market1501/bounding_box_test\0771_c6s2_072868_01.jpg
0732	9	13658	1233	0.307409	data\market1501/bounding_box_test\1233_c6s3_039892_02.jpg
0732	10	5628	0271	0.307173	data\market1501/bounding_box_test\0271_c6s1_059351_08.jpg
0740	1	9582	0740	0.371490	data\market1501/bounding_box_test\0740_c6s2_066693_01.jpg
0740	2	11002	0923	0.369466	data\market1501/bounding_box_test\0923_c3s2_115069_04.jpg
0740	3	13624	1229	0.368462	data\market1501/bounding_box_test\1229_c3s3_014903_06.jpg
0740	4	13347	1203	0.363357	data\market1501/bounding_box_test\1203_c3s3_072094_05.jpg
0740	5	10762	0889	0.361971	data\market1501/bounding_box_test\0889_c1s6_009166_08.jpg
0740	6	10761	0889	0.359990	data\market1501/bounding_box_test\0889_c1s6_008991_01.jpg
0740	7	10076	0794	0.358364	data\market1501/bounding_box_test\0794_c5s2_089802_03.jpg
0740	8	8357	0625	0.356215	data\market1501/bounding_box_test\0625_c3s2_025637_05.jpg
0740	9	10079	0794	0.353591	data\market1501/bounding_box_test\0794_c6s2_083593_01.jpg
0740	10	10728	0881	0.353438	data\market1501/bounding_box_test\0881_c4s4_060166_03.jpg
0747	1	6909	0448	0.343659	data\market1501/bounding_box_test\0448_c3s1_122458_01.jpg
0747	2	4280	0156	0.342610	data\market1501/bounding_box_test\0156_c5s1_051626_01.jpg
0747	3	258	0000	0.341365	data\market1501/bounding_box_test\0000_c1s4_024631_03.jpg
0747	4	6089	0319	0.340324	data\market1501/bounding_box_test\0319_c1s1_072281_01.jpg
0747	5	6915	0448	0.339577	data\market1501/bounding_box_test\0448_c5s1_123070_02.jpg
0747	6	10930	0916	0.336330	data\market1501/bounding_box_test\0916_c4s4_053641_03.jpg
0747	7	7141	0474	0.336260	data\market1501/bounding_box_test\0474_c1s2_049996_02.jpg
0747	8	15095	1388	0.335878	data\market1501/bounding_box_test\1388_c6s3_070192_01.jpg
0747	9	13835	1259	0.335282	data\market1501/bounding_box_test\1259_c1s5_047441_01.jpg
0747	10	4282	0156	0.333921	data\market1501/bounding_box_test\0156_c5s1_051801_03.jpg
0778	1	9927	0778	0.355264	data\market1501/bounding_box_test\0778_c1s4_019031_01.jpg
0778	2	9944	0778	0.353897	data\market1501/bounding_box_test\0778_c6s2_073843_07.jpg
0778	3	4137	0146	0.348865	data\market1501/bounding_box_test\0146_c6s1_025001_01.jpg
0778	4	6289	0345	0.346802	data\market1501/bounding_box_test\0345_c6s1_079326_01.jpg
0778	5	11914	1057	0.346309	data\market1501/bounding_box_test\1057_c6s3_001392_01.jpg
0778	6	4234	0155	0.344991	data\market1501/bounding_box_test\0155_c6s1_025751_02.jpg
0778	7	6892	0447	0.344692	data\market1501/bounding_box_test\0447_c5s1_111920_01.jpg
