pid	rank	img_idx	img_label	score	path
0996	3	12233	1083	0.369511	
0996	4	5562	0270	0.369406	
0996	5	3295	0051	0.367820	
0996	6	12234	1083	0.367653	
0996	7	8424	0631	0.367189	
0996	8	10079	0794	0.365428	
0996	9	13347	1203	0.365159	
0996	10	14719	1354	0.364256	
1084	1	4162	0147	0.405903	
1084	2	13491	1215	0.394664	
1084	3	4160	0147	0.394562	
1084	4	10225	0808	0.391142	
1084	5	4161	0147	0.390900	
1084	6	10035	0789	0.390401	
1084	7	4166	0147	0.389156	
1084	8	7644	0533	0.387010	
1084	9	10033	0789	0.382762	
1084	10	10023	0789	0.380665	
1148	1	8700	0678	0.352351	
1148	2	12783	1148	0.348234	
1148	3	12781	1148	0.340233	
1148	4	8706	0678	0.337955	
1148	5	2750	0000	0.337892	
1148	6	12633	1136	0.335998	
1148	7	4678	0198	0.335625	
1148	8	12788	1148	0.335394	
1148	9	11934	1059	0.335176	
1148	10	8699	0678	0.334650	
1161	1	9763	0763	0.374413	
1161	2	11914	1057	0.367946	
1161	3	9944	0778	0.362481	
1161	4	4137	0146	0.362195	
1161	5	7577	0526	0.360744	
1161	6	3986	0133	0.360457	
1161	7	4234	0155	0.360016	
1161	8	6289	0345	0.360001	
1161	9	6892	0447	0.359424	
1161	10	6281	0345	0.358986	
1187	1	11119	0934	0.364407	
1187	2	7288	0493	0.349024	
1187	3	15381	1425	0.342672	
1187	4	13435	1212	0.341040	
1187	5	15376	1425	0.339613	
1187	6	8801	0686	0.338097	
1187	7	11118	0934	0.336804	
1187	8	15236	1410	0.336068	
1187	9	7386	0502	0.335953	
1187	10	8976	0695	0.335819	
1233	1	2993	0016	0.349842	
1233	2	7884	0574	0.347734	
1233	3	8259	0610	0.343817	
1233	4	4469	0183	0.340234	
1233	5	9864	0771	0.338234	
1233	6	11408	0983	0.337425	
1233	7	14395	1314	0.335005	
1233	8	11967	1061	0.334894	
1233	9	13658	1233	0.334000	
1233	10	14364	1311	0.331006	
1236	1	12867	1153	0.396077	
1236	2	9218	0721	0.384550	
1236	3	15823	1497	0.380662	
1236	4	8670	0672	0.379399	
1236	5	9997	0786	0.378496	
1236	6	9182	0720	0.378025	
1236	7	4584	0189	0.377382	
1236	8	12898	1154	0.376433	
1236	9	9240	0721	0.376242	
1236	10	15636	1465	0.375956	
1262	1	8700	0678	0.381028	
1262	2	14862	1362	0.372731	
1262	3	8713	0678	0.366611	
1262	4	15857	1498	0.362555	
1262	5	14959	1375	0.360296	
1262	6	8706	0678	0.359409	
1262	7	4678	0198	0.359177	
1262	8	8699	0678	0.357193	
1262	9	3489	0075	0.356570	
1262	10	15880	1498	0.356396	
1265	1	8700	0678	0.381247	
1265	2	8713	0678	0.368376	
1265	3	8699	0678	0.366845	
1265	4	14862	1362	0.361728	
1265	5	4678	0198	0.358162	
1265	6	8706	0678	0.358003	
1265	7	4694	0198	0.355965	
1265	8	8712	0678	0.354330	
1265	9	5525	0265	0.352819	
1265	10	2750	0000	0.352474	
1324	1	9944	0778	0.359972	
1324	2	9943	0778	0.356494	
1324	3	4137	0146	0.355314	
1324	4	9941	0778	0.351274	
1324	5	8886	0691	0.351211	
1324	6	3986	0133	0.350525	
1324	7	4234	0155	0.350027	
1324	8	7577	0526	0.349710	
1324	9	7316	0495	0.349294	
1324	10	11914	1057	0.348740	
1351	1	13793	1251	0.397298	
1351	2	13794	1251	0.385288	
1351	3	13788	1251	0.383625	
1351	4	14708	1351	0.380952	
1351	5	3053	0019	0.378846	
1351	6	4516	0186	0.377394	
1351	7	4507	0186	0.375378	
1351	8	6020	0310	0.374591	
1351	9	14702	1351	0.374466	
1351	10	13796	1251	0.371720	
1395	1	3556	0080	0.363148	
1395	2	11698	1026	0.359216	
1395	3	13443	1212	0.355285	
1395	4	11475	0993	0.353381	
1395	5	11104	0932	0.353223	
1395	6	11967	1061	0.352896	
1395	7	7837	0567	0.349546	
1395	8	2993	0016	0.349189	
1395	9	10126	0799	0.348431	
1395	10	13434	1212	0.348255	
1438	1	4318	0161	0.370641	
1438	2	5749	0284	0.365079	
1438	3	5734	0284	0.362649	
1438	4	4429	0182	0.359585	
1438	5	5757	0284	0.356565	
1438	6	7968	0580	0.354771	
1438	7	11119	0934	0.350284	
1438	8	6762	0422	0.349673	
1438	9	15379	1425	0.348843	
1438	10	5735	0284	0.348418	
1444	1	2993	0016	0.369899	
1444	2	8259	0610	0.367713	
1444	3	11408	0983	0.362612	
1444	4	7884	0574	0.360697	
1444	5	14364	1311	0.356407	
1444	6	14383	1314	0.356253	
1444	7	13658	1233	0.356244	
1444	8	11967	1061	0.354938	
1444	9	14581	1337	0.353539	
1444	10	13617	1228	0.351917	
1477	1	11104	0932	0.370384	
1477	2	11809	1042	0.365381	
1477	3	2203	0000	0.364813	
1477	4	13163	1184	0.364562	
1477	5	9763	0763	0.363443	
1477	6	5547	0267	0.362444	
1477	7	6672	0405	0.362343	
1477	8	14713	1352	0.360105	
1477	9	13462	1212	0.359040	
1477	10	15592	1459	0.358267	
1498	1	8700	0678	0.386090	
1498	2	5797	0286	0.379344	
1498	3	8699	0678	0.376828	
1498	4	14862	1362	0.376327	
1498	5	10858	0909	0.371548	
1498	6	15880	1498	0.369906	
1498	7	10453	0829	0.369591	
1498	8	15857	1498	0.368080	
1498	9	5525	0265	0.364458	
1498	10	4694	0198	0.363398	
