pid	rank	img_idx	img_label	score	path
0191	3	10117	0797	0.353849	
0191	4	7288	0493	0.348031	
0191	5	7100	0469	0.345452	
0191	6	7594	0527	0.345028	
0191	7	1548	0000	0.344582	
0191	8	7012	0461	0.341401	
0191	9	8448	0632	0.339890	
0191	10	11880	1053	0.337896	
0192	1	8700	0678	0.384461	
0192	2	5797	0286	0.378503	
0192	3	14862	1362	0.376161	
0192	4	8699	0678	0.374615	
0192	5	8713	0678	0.370242	
0192	6	10858	0909	0.366908	
0192	7	10453	0829	0.366538	
0192	8	15880	1498	0.366271	
0192	9	15857	1498	0.365494	
0192	10	4694	0198	0.364479	
0200	1	7808	0561	0.358339	
0200	2	3692	0094	0.355817	
0200	3	4281	0156	0.349154	
0200	4	4705	0200	0.348627	
0200	5	1960	0000	0.347757	
0200	6	7745	0550	0.347664	
0200	7	5320	0253	0.345328	
0200	8	1847	0000	0.343603	
0200	9	7795	0561	0.343597	
0200	10	1575	0000	0.341454	
0213	1	15656	1472	0.359012	
0213	2	13163	1184	0.357889	
0213	3	13186	1185	0.357623	
0213	4	6089	0319	0.357340	
0213	5	11094	0932	0.356889	
0213	6	3556	0080	0.354861	
0213	7	11104	0932	0.353252	
0213	8	12857	1151	0.352309	
0213	9	7155	0476	0.351137	
0213	10	12414	1105	0.351027	
0230	1	1847	0000	0.355403	
0230	2	4281	0156	0.350751	
0230	3	5655	0275	0.343737	
0230	4	4280	0156	0.335231	
0230	5	1960	0000	0.335184	
0230	6	1462	0000	0.334361	
0230	7	5153	0230	0.331756	
0230	8	2055	0000	0.331552	
0230	9	3693	0094	0.330994	
0230	10	5150	0230	0.330355	
0258	1	13625	1229	0.370359	
0258	2	13642	1229	0.362189	
0258	3	13624	1229	0.362183	
0258	4	5788	0286	0.359606	
0258	5	12233	1083	0.357725	
0258	6	13347	1203	0.357493	
0258	7	11183	0949	0.356277	
0258	8	3925	0128	0.355935	
0258	9	12234	1083	0.355647	
0258	10	11002	0923	0.353794	
0286	1	8700	0678	0.397792	
0286	2	5797	0286	0.391611	
0286	3	10453	0829	0.390483	
0286	4	10858	0909	0.381250	
0286	5	14862	1362	0.379553	
0286	6	8699	0678	0.378822	
0286	7	4516	0186	0.378484	
0286	8	13791	1251	0.376012	
0286	9	14273	1301	0.373751	
0286	10	10954	0918	0.373358	
0316	1	2993	0016	0.338929	
0316	2	14279	1302	0.333891	
0316	3	9511	0736	0.331272	
0316	4	6920	0452	0.329209	
0316	5	11698	1026	0.328926	
0316	6	5667	0275	0.327147	
0316	7	9532	0736	0.326892	
0316	8	5153	0230	0.326448	
0316	9	11695	1026	0.325083	
0316	10	1462	0000	0.324800	
0329	1	3925	0128	0.364064	
0329	2	12233	1083	0.363284	
0329	3	3926	0128	0.362177	
0329	4	13625	1229	0.362134	
0329	5	13347	1203	0.362015	
0329	6	13642	1229	0.361045	
0329	7	13624	1229	0.359383	
0329	8	6368	0355	0.359165	
0329	9	13639	1229	0.358363	
0329	10	8733	0680	0.356782	
0431	1	13639	1229	0.362911	
0431	2	12233	1083	0.357613	
0431	3	13625	1229	0.352297	
0431	4	13624	1229	0.351773	
0431	5	13347	1203	0.346886	
0431	6	10800	0899	0.345703	
0431	7	13635	1229	0.344238	
0431	8	11493	0996	0.342775	
0431	9	13642	1229	0.342543	
0431	10	5788	0286	0.342069	
0465	1	11727	1028	0.367327	
0465	2	5745	0284	0.363369	
0465	3	3260	0049	0.358888	
0465	4	3326	0058	0.356660	
0465	5	13385	1208	0.355997	
0465	6	5751	0284	0.355695	
0465	7	5757	0284	0.355501	
0465	8	4318	0161	0.354808	
0465	9	3411	0066	0.354515	
0465	10	5756	0284	0.353381	
0471	1	4280	0156	0.338439	
0471	2	13835	1259	0.331141	
0471	3	6909	0448	0.330137	
0471	4	4281	0156	0.329482	
0471	5	3693	0094	0.329038	
0471	6	7566	0523	0.327206	
0471	7	3692	0094	0.325655	
0471	8	13372	1207	0.325564	
0471	9	8304	0618	0.325342	
0471	10	7560	0523	0.324896	
0474	1	4280	0156	0.361681	
0474	2	3692	0094	0.351519	
0474	3	8663	0671	0.350442	
0474	4	6909	0448	0.348529	
0474	5	8013	0583	0.347707	
0474	6	10604	0861	0.346474	
0474	7	7223	0488	0.346412	
0474	8	11330	0968	0.345558	
0474	9	10059	0791	0.343630	
0474	10	10757	0888	0.343320	
0479	1	7785	0560	0.358407	
0479	2	11330	0968	0.351875	
0479	3	13122	1181	0.346748	
0479	4	13544	1224	0.345042	
0479	5	7160	0478	0.343351	
0479	6	7222	0488	0.342939	
0479	7	6770	0425	0.342096	
0479	8	7809	0561	0.341848	
0479	9	3692	0094	0.341714	
0479	10	14448	1319	0.341477	
0498	1	3057	0019	0.382900	
0498	2	4516	0186	0.381392	
0498	3	5797	0286	0.379544	
0498	4	5788	0286	0.379011	
0498	5	12234	1083	0.377805	
0498	6	4507	0186	0.376840	
0498	7	13791	1251	0.373476	
0498	8	5786	0286	0.372831	
0498	9	5775	0286	0.372102	
0498	10	13788	1251	0.370495	
0521	1	7989	0582	0.364253	
0521	2	3260	0049	0.359069	
0521	3	7968	0580	0.356203	
0521	4	13385	1208	0.355493	
0521	5	6419	0363	0.351281	
0521	6	7310	0495	0.350662	
0521	7	7985	0582	0.349992	
0521	8	7519	0521	0.344321	
0521	9	13723	1245	0.343787	
0521	10	5632	0274	0.342443	
0562	1	11119	0934	0.355340	
0562	2	2203	0000	0.354591	
0562	3	13430	1212	0.348911	
0562	4	10117	0797	0.346264	
0562	5	5072	0228	0.346061	
0562	6	12058	1065	0.345407	
0562	7	7100	0469	0.344207	
0562	8	6487	0372	0.343077	
0562	9	1462	0000	0.341728	
0562	10	1557	0000	0.341510	
0585	1	5757	0284	0.389282	
0585	2	9100	0715	0.389089	
0585	3	6587	0388	0.387285	
0585	4	5749	0284	0.386460	
0585	5	5735	0284	0.384742	
0585	6	11882	1054	0.380580	
0585	7	11119	0934	0.379253	
0585	8	1761	0000	0.377891	
0585	9	4328	0161	0.376689	
0585	10	1861	0000	0.376635	
0591	1	8700	0678	0.383206	
0591	2	4507	0186	0.364493	
0591	3	15542	1450	0.363938	
0591	4	14262	1301	0.360922	
0591	5	5795	0286	0.360078	
0591	6	4694	0198	0.359150	
0591	7	10528	0845	0.358029	
0591	8	14378	1312	0.357881	
0591	9	14862	1362	0.357031	
0591	10	8699	0678	0.356556	
0732	1	2993	0016	0.346452	
0732	2	7884	0574	0.343414	
0732	3	8259	0610	0.341848	
0732	4	4469	0183	0.336825	
0732	5	11408	0983	0.335757	
0732	6	9864	0771	0.334639	
0732	7	11967	1061	0.333494	
0732	8	13658	1233	0.331720	
0732	9	14383	1314	0.328809	
0732	10	14364	1311	0.328293	
0740	1	10762	0889	0.379225	
0740	2	11002	0923	0.379122	
0740	3	9582	0740	0.376883	
0740	4	13624	1229	0.375742	
0740	5	10728	0881	0.371031	
0740	6	10761	0889	0.369866	
0740	7	13347	1203	0.368535	
0740	8	10076	0794	0.366784	
0740	9	8357	0625	0.365909	
0740	10	13491	1215	0.364261	
0747	1	4280	0156	0.359038	
0747	2	258	0000	0.358821	
0747	3	6909	0448	0.349691	
0747	4	6089	0319	0.349008	
0747	5	6915	0448	0.347803	
0747	6	15095	1388	0.346062	
0747	7	14660	1348	0.344826	
0747	8	10930	0916	0.344681	
0747	9	15656	1472	0.344494	
0747	10	6907	0448	0.342799	
0778	1	9944	0778	0.370038	
0778	2	4234	0155	0.367642	
0778	3	9927	0778	0.364440	
0778	4	6289	0345	0.363910	
0778	5	4137	0146	0.363007	
0778	6	7316	0495	0.361715	
0778	7	11914	1057	0.358398	
0778	8	11863	1050	0.357432	
0778	9	6281	0345	0.356557	
0778	10	3986	0133	0.354259	
0819	1	7013	0461	0.343536	
0819	2	7015	0461	0.342572	
0819	3	7288	0493	0.339176	
0819	4	7012	0461	0.334571	
0819	5	2400	0000	0.334258	
0819	6	14968	1376	0.331774	
0819	7	7009	0461	0.329950	
0819	8	11880	1053	0.328924	
0819	9	4429	0182	0.328670	
0819	10	11119	0934	0.326678	
0910	1	11973	1062	0.377484	
0910	2	7809	0561	0.365128	
0910	3	7375	0502	0.365033	
0910	4	11330	0968	0.362010	
0910	5	7009	0461	0.360561	
0910	6	6638	0396	0.359847	
0910	7	14448	1319	0.358620	
0910	8	4959	0220	0.357613	
0910	9	7810	0561	0.355732	
0910	10	1940	0000	0.355359	
0913	1	12867	1153	0.374966	
0913	2	8670	0672	0.370204	
0913	3	4584	0189	0.368052	
0913	4	14967	1376	0.367364	
0913	5	8685	0672	0.367139	
0913	6	15823	1497	0.366748	
0913	7	9182	0720	0.365976	
0913	8	14336	1310	0.363752	
0913	9	12138	1070	0.363576	
0913	10	14968	1376	0.363127	
0966	1	8392	0626	0.349267	
0966	2	8381	0626	0.338198	
0966	3	8388	0626	0.335078	
0966	4	8380	0626	0.334496	
0966	5	8391	0626	0.334362	
0966	6	7911	0577	0.331066	
0966	7	7884	0574	0.323545	
0966	8	8768	0684	0.323192	
0966	9	13256	1191	0.323063	
0966	10	13818	1256	0.320833	
0996	1	10761	0889	0.374148	
0996	2	13624	1229	0.372144	
0996	3	5562	0270	0.370707	
0996	4	12233	1083	0.370221	
0996	5	3295	0051	0.369293	
0996	6	12234	1083	0.368668	
0996	7	8424	0631	0.367827	
0996	8	10079	0794	0.367159	
0996	9	13347	1203	0.365893	
0996	10	14719	1354	0.364903	
1084	1	4162	0147	0.409644	
1084	2	13491	1215	0.401351	
1084	3	4160	0147	0.401081	
1084	4	10225	0808	0.393854	
1084	5	10035	0789	0.392880	
1084	6	4161	0147	0.392456	
1084	7	4166	0147	0.390002	
1084	8	10033	0789	0.389855	
1084	9	7644	0533	0.389556	
1084	10	10023	0789	0.386935	
1148	1	8700	0678	0.353893	
1148	2	12783	1148	0.349097	
1148	3	12781	1148	0.340563	
1148	4	8706	0678	0.339173	
1148	5	2750	0000	0.339071	
1148	6	12633	1136	0.337557	
1148	7	4678	0198	0.336560	
1148	8	12788	1148	0.335828	
1148	9	11934	1059	0.335506	
1148	10	8699	0678	0.335086	
1161	1	9763	0763	0.376022	
1161	2	11914	1057	0.372950	
1161	3	4234	0155	0.369363	
1161	4	4137	0146	0.368931	
1161	5	9944	0778	0.368168	
1161	6	6281	0345	0.365116	
1161	7	7577	0526	0.362496	
1161	8	6289	0345	0.362007	
1161	9	3986	0133	0.361761	
1161	10	9927	0778	0.360606	
1187	1	11119	0934	0.366984	
1187	2	7288	0493	0.350627	
1187	3	15381	1425	0.345785	
1187	4	15376	1425	0.343408	
1187	5	13435	1212	0.342747	
1187	6	11118	0934	0.339116	
1187	7	8801	0686	0.339056	
1187	8	7386	0502	0.337389	
1187	9	15236	1410	0.336974	
1187	10	14279	1302	0.336712	
1233	1	2993	0016	0.350987	
1233	2	7884	0574	0.349655	
1233	3	8259	0610	0.345292	
1233	4	4469	0183	0.340821	
1233	5	9864	0771	0.340048	
1233	6	11408	0983	0.338581	
1233	7	14395	1314	0.336093	
1233	8	11967	1061	0.335497	
1233	9	13658	1233	0.335210	
1233	10	14364	1311	0.332922	
1236	1	12867	1153	0.396611	
1236	2	9218	0721	0.385384	
1236	3	15823	1497	0.382309	
1236	4	10285	0812	0.380261	
1236	5	8670	0672	0.380096	
1236	6	9182	0720	0.379779	
1236	7	9997	0786	0.379300	
1236	8	4584	0189	0.379173	
1236	9	12898	1154	0.378327	
1236	10	9240	0721	0.377371	
1262	1	8700	0678	0.381708	
1262	2	14862	1362	0.373355	
1262	3	8713	0678	0.367648	
1262	4	15857	1498	0.363229	
1262	5	14959	1375	0.362061	
1262	6	4678	0198	0.360271	
1262	7	8706	0678	0.359896	
1262	8	15880	1498	0.357807	
1262	9	8699	0678	0.357681	
1262	10	3489	0075	0.356637	
1265	1	8700	0678	0.381909	
1265	2	8713	0678	0.369412	
1265	3	8699	0678	0.368326	
1265	4	14862	1362	0.363099	
1265	5	8706	0678	0.359551	
1265	6	4678	0198	0.359309	
1265	7	4694	0198	0.356769	
1265	8	8712	0678	0.355016	
1265	9	2750	0000	0.354943	
1265	10	5525	0265	0.353944	
1324	1	9944	0778	0.360876	
1324	2	9943	0778	0.358503	
1324	3	4137	0146	0.356506	
1324	4	4234	0155	0.352216	
1324	5	9941	0778	0.352127	
1324	6	8886	0691	0.352045	
1324	7	3986	0133	0.351678	
1324	8	7577	0526	0.351272	
1324	9	7316	0495	0.350137	
1324	10	11914	1057	0.349297	
1351	1	13793	1251	0.399573	
1351	2	14708	1351	0.388603	
1351	3	13794	1251	0.386545	
1351	4	13788	1251	0.384423	
1351	5	4516	0186	0.380490	
1351	6	3053	0019	0.379962	
1351	7	14702	1351	0.378422	
1351	8	4507	0186	0.378130	
1351	9	6020	0310	0.374868	
1351	10	13796	1251	0.373870	
1395	1	3556	0080	0.364720	
1395	2	11698	1026	0.361127	
1395	3	11475	0993	0.356706	
1395	4	13443	1212	0.355994	
1395	5	11967	1061	0.355697	
1395	6	11104	0932	0.353718	
1395	7	10126	0799	0.351211	
1395	8	2993	0016	0.350097	
1395	9	7837	0567	0.350059	
1395	10	13434	1212	0.349783	
1438	1	4318	0161	0.374547	
1438	2	5749	0284	0.365743	
1438	3	5734	0284	0.363324	
1438	4	4429	0182	0.361002	
1438	5	5757	0284	0.357811	
1438	6	7968	0580	0.356956	
1438	7	6762	0422	0.354901	
1438	8	15379	1425	0.354583	
1438	9	6519	0378	0.351999	
1438	10	11119	0934	0.351462	
1444	1	2993	0016	0.371686	
1444	2	8259	0610	0.369315	
1444	3	7884	0574	0.363515	
1444	4	11408	0983	0.363149	
1444	5	14364	1311	0.358167	
1444	6	13658	1233	0.357494	
1444	7	14383	1314	0.357117	
1444	8	11967	1061	0.356172	
1444	9	14581	1337	0.354853	
1444	10	13617	1228	0.352958	
1477	1	11104	0932	0.373151	
1477	2	11809	1042	0.367200	
1477	3	13163	1184	0.366287	
1477	4	9763	0763	0.366191	
1477	5	2203	0000	0.366010	
1477	6	6672	0405	0.364179	
1477	7	5547	0267	0.363809	
1477	8	14713	1352	0.361738	
1477	9	15592	1459	0.360986	
1477	10	7375	0502	0.360008	
1498	1	8700	0678	0.386571	
1498	2	5797	0286	0.380423	
1498	3	8699	0678	0.376885	
1498	4	14862	1362	0.376842	
1498	5	10858	0909	0.372754	
1498	6	15880	1498	0.371276	
1498	7	10453	0829	0.371026	
1498	8	15857	1498	0.368489	
1498	9	5525	0265	0.365790	
1498	10	4694	0198	0.364479	
