pid	rank	img_idx	img_label	score	path
0819	8	11880	1053	0.324819	
0819	9	5923	0294	0.324314	
0819	10	8380	0626	0.323453	
0910	1	11973	1062	0.375083	
0910	2	7809	0561	0.362042	
0910	3	11330	0968	0.360261	
0910	4	7375	0502	0.359391	
0910	5	7009	0461	0.358904	
0910	6	6638	0396	0.356587	
0910	7	14448	1319	0.355734	
0910	8	4959	0220	0.354651	
0910	9	6645	0396	0.352075	
0910	10	6390	0362	0.351361	
0913	1	12867	1153	0.373642	
0913	2	8670	0672	0.367465	
0913	3	14967	1376	0.365359	
0913	4	8685	0672	0.364978	
0913	5	4584	0189	0.364473	
0913	6	15823	1497	0.363226	
0913	7	9182	0720	0.362494	
0913	8	14336	1310	0.361702	
0913	9	9325	0725	0.360015	
0913	10	12138	1070	0.359813	
0966	1	8392	0626	0.342065	
0966	2	8381	0626	0.337486	
0966	3	8380	0626	0.331840	
0966	4	8388	0626	0.330382	
0966	5	8391	0626	0.328117	
0966	6	7911	0577	0.326754	
0966	7	7884	0574	0.320470	
0966	8	7012	0461	0.320253	
0966	9	8768	0684	0.319731	
0966	10	13256	1191	0.318645	
0996	1	10761	0889	0.370904	
0996	2	13624	1229	0.369902	
0996	3	12233	1083	0.366979	
0996	4	5562	0270	0.366439	
0996	5	12234	1083	0.366235	
0996	6	3295	0051	0.366164	
0996	7	8424	0631	0.365131	
0996	8	13347	1203	0.364037	
0996	9	10079	0794	0.361906	
0996	10	14719	1354	0.361577	
1084	1	4162	0147	0.400151	
1084	2	4161	0147	0.388089	
1084	3	13491	1215	0.386724	
1084	4	10035	0789	0.386543	
1084	5	4160	0147	0.386416	
1084	6	10225	0808	0.385985	
1084	7	4166	0147	0.384963	
1084	8	7644	0533	0.383783	
1084	9	10344	0817	0.376867	
1084	10	10033	0789	0.375393	
1148	1	8700	0678	0.349806	
1148	2	12783	1148	0.346956	
1148	3	12781	1148	0.339055	
1148	4	8706	0678	0.335861	
1148	5	2750	0000	0.334910	
1148	6	11934	1059	0.334491	
1148	7	4678	0198	0.334463	
1148	8	12788	1148	0.333978	
1148	9	12767	1148	0.333477	
1148	10	8699	0678	0.333262	
1161	1	9763	0763	0.371879	
1161	2	11914	1057	0.362335	
1161	3	3986	0133	0.357622	
1161	4	9927	0778	0.357046	
1161	5	7577	0526	0.357024	
1161	6	6891	0447	0.356977	
1161	7	6892	0447	0.356743	
1161	8	6289	0345	0.356426	
1161	9	9944	0778	0.355732	
1161	10	4137	0146	0.354915	
1187	1	11119	0934	0.361584	
1187	2	7288	0493	0.345956	
1187	3	15381	1425	0.338605	
1187	4	13435	1212	0.338047	
1187	5	8801	0686	0.336657	
1187	6	13818	1256	0.335056	
1187	7	8976	0695	0.334981	
1187	8	15376	1425	0.334500	
1187	9	3327	0058	0.334410	
1187	10	14279	1302	0.334357	
1233	1	2993	0016	0.346939	
1233	2	7884	0574	0.343873	
1233	3	8259	0610	0.342261	
1233	4	4469	0183	0.336823	
1233	5	11408	0983	0.335306	
1233	6	9864	0771	0.334062	
1233	7	11967	1061	0.333649	
1233	8	14395	1314	0.332893	
1233	9	13658	1233	0.332237	
1233	10	14364	1311	0.329001	
1236	1	12867	1153	0.394905	
1236	2	9218	0721	0.383109	
1236	3	15823	1497	0.378530	
1236	4	8670	0672	0.377811	
1236	5	9997	0786	0.377299	
1236	6	9182	0720	0.376085	
1236	7	4584	0189	0.373694	
1236	8	9240	0721	0.373432	
1236	9	15636	1465	0.373366	
1236	10	5831	0289	0.373332	
1262	1	8700	0678	0.378870	
1262	2	14862	1362	0.369807	
1262	3	8713	0678	0.365231	
1262	4	15857	1498	0.360870	
1262	5	14959	1375	0.358113	
1262	6	8706	0678	0.357832	
1262	7	4678	0198	0.357013	
1262	8	8699	0678	0.356132	
1262	9	3489	0075	0.355894	
1262	10	15880	1498	0.354460	
1265	1	8700	0678	0.379805	
1265	2	8713	0678	0.365685	
1265	3	8699	0678	0.364385	
1265	4	14862	1362	0.358889	
1265	5	8706	0678	0.356163	
1265	6	4678	0198	0.354772	
1265	7	4694	0198	0.354004	
1265	8	8712	0678	0.353472	
1265	9	5525	0265	0.351318	
1265	10	15857	1498	0.349400	
1324	1	9944	0778	0.356622	
1324	2	9943	0778	0.353058	
1324	3	4137	0146	0.352329	
1324	4	9941	0778	0.348958	
1324	5	8886	0691	0.348646	
1324	6	7577	0526	0.347849	
1324	7	3986	0133	0.347845	
1324	8	7316	0495	0.347351	
1324	9	11914	1057	0.347133	
1324	10	4234	0155	0.345973	
1351	1	13793	1251	0.392324	
1351	2	13794	1251	0.383465	
1351	3	13788	1251	0.381759	
1351	4	3053	0019	0.375641	
1351	5	14708	1351	0.372586	
1351	6	4516	0186	0.372571	
1351	7	6020	0310	0.372190	
1351	8	4507	0186	0.371165	
1351	9	14702	1351	0.369319	
1351	10	14267	1301	0.367075	
1395	1	3556	0080	0.358890	
1395	2	11698	1026	0.355717	
1395	3	13443	1212	0.353635	
1395	4	11104	0932	0.349891	
1395	5	11475	0993	0.348221	
1395	6	11967	1061	0.348183	
1395	7	7837	0567	0.347614	
1395	8	2993	0016	0.346867	
1395	9	13434	1212	0.346496	
1395	10	10126	0799	0.344022	
1438	1	4318	0161	0.364669	
1438	2	5749	0284	0.363473	
1438	3	5734	0284	0.360616	
1438	4	4429	0182	0.357518	
1438	5	5757	0284	0.354707	
1438	6	7968	0580	0.350676	
1438	7	11119	0934	0.346567	
1438	8	6420	0363	0.345154	
1438	9	5735	0284	0.345133	
1438	10	1761	0000	0.345084	
1444	1	2993	0016	0.367029	
1444	2	8259	0610	0.365511	
1444	3	11408	0983	0.361674	
1444	4	7884	0574	0.356234	
1444	5	13658	1233	0.354856	
1444	6	14383	1314	0.353473	
1444	7	11967	1061	0.353339	
1444	8	14364	1311	0.352807	
1444	9	14581	1337	0.351460	
1444	10	13617	1228	0.350387	
1477	1	11104	0932	0.366825	
1477	2	2203	0000	0.363094	
1477	3	13163	1184	0.361730	
1477	4	11809	1042	0.360793	
1477	5	6672	0405	0.359741	
1477	6	9763	0763	0.358634	
1477	7	14713	1352	0.357744	
1477	8	5547	0267	0.356818	
1477	9	13462	1212	0.356631	
1477	10	6487	0372	0.356564	
1498	1	8700	0678	0.385337	
1498	2	5797	0286	0.377791	
1498	3	14862	1362	0.374836	
1498	4	8699	0678	0.374294	
1498	5	10858	0909	0.369890	
1498	6	15880	1498	0.368015	
1498	7	10453	0829	0.367770	
1498	8	15857	1498	0.366283	
1498	9	5525	0265	0.362606	
1498	10	3489	0075	0.362393	
